Customer_ID,Name_and_Surname,Age,Gender,Location,Income_Level,Policy_Type,Premium_Amount,Dependents,Payment_Method,Late_Payments,Missed_Payments,Number_of_Complaints,Claims_Filed,Customer_Tenure,Service_Satisfaction,Churn_Percentage
3890,Kundai Mupamhanga,19,Female,Kariba,High,Family,117,2,Bank Debit,5,0,4,3,6,1,100
3891,Tawanda Mupoperi,20,Male,Hwange,Low,Individual,83,0,Cash,9,4,3,2,1,5,100
3892,Tapiwa Mupunga,47,Male,Bulawayo,Medium,Family,75,3,Bank Debit,8,3,3,2,8,1,100
3893,Tatenda Chirume,66,Male,Kariba,Medium,Family,39,5,Ecocash,3,4,0,2,9,1,83
3894,Tanaka Mpofu,23,Male,Bulawayo,Low,Individual,92,4,Ecocash,7,0,1,1,8,3,69
3895,Elton Mupoperi,24,Male,Norton,Medium,Individual,61,0,Mobile Money,8,0,3,2,3,1,100
3896,Natsai Mupunga,67,Male,Kadoma,High,Family,46,0,Cash,1,4,4,1,9,4,89
3897,Tariro Chikafu,72,Male,Norton,Low,Individual,27,3,Mobile Money,9,3,3,1,7,2,100
3898,Tendai Munyoro,43,Female,Masvingo,Low,Family,73,2,Ecocash,6,3,3,2,1,4,99
3899,Natsai Mupfudze,41,Male,Bulawayo,High,Individual,100,5,Bank Debit,1,5,1,3,6,1,90
3900,Nyarai Ncube,63,Female,Hwange,Low,Individual,84,3,Cash,0,0,4,3,6,1,80
3901,Prince Chikwanda,36,Female,Marondera,High,Individual,70,3,Bank Debit,2,0,0,3,2,1,50
3902,Memory Mutambara,26,Female,Masvingo,Medium,Family,94,2,Mobile Money,7,2,3,0,5,2,100
3903,Brian Mupinga,73,Female,Chegutu,Low,Individual,26,4,Ecocash,9,4,1,2,4,1,100
3904,Tawanda Ndlovu,40,Female,Marondera,Low,Family,80,3,Bank Debit,2,2,4,1,6,4,80
3905,Rumbidzai Mutasa,22,Female,Chitungwiza,Low,Individual,103,2,Ecocash,8,3,0,2,1,1,100
3906,Shingirai Munetsi,57,Male,Chitungwiza,Low,Family,117,2,Ecocash,5,2,0,0,3,5,47
3907,Anesu Mataruse,43,Female,Mutare,High,Family,86,1,Cash,5,5,2,3,3,3,100
3908,Fadzai Mutsvairo,66,Male,Marondera,Low,Individual,37,5,Bank Debit,3,1,1,0,8,1,72
3909,Tawanda Masango,63,Male,Kadoma,High,Individual,29,2,Bank Debit,0,1,4,1,2,1,87
3910,Tariro Matiza,23,Female,Marondera,Low,Family,110,1,Bank Debit,4,3,2,2,1,1,100
3911,Blessing Matiza,63,Male,Harare,High,Family,93,3,Bank Debit,2,1,1,3,1,2,61
3912,Takudzwa Mutambara,68,Female,Harare,Medium,Individual,15,4,Mobile Money,5,5,1,2,6,4,86
3913,Shamiso Mapfumo,35,Female,Gweru,Medium,Individual,111,5,Cash,5,0,4,1,6,1,100
3914,Rutendo Mashiri,54,Male,Kadoma,Medium,Individual,94,4,Ecocash,8,3,4,2,9,3,100
3915,Prince Mataruse,33,Female,Kariba,High,Family,79,3,Cash,3,2,2,1,9,2,81
3916,Faith Mashingaidze,63,Female,Kadoma,High,Family,14,5,Bank Debit,2,4,1,0,5,4,64
3917,Rutendo Mhlanga,60,Female,Chitungwiza,Medium,Individual,73,1,Bank Debit,4,3,4,2,6,4,97
3918,Prince Chikowore,36,Female,Harare,Low,Family,111,1,Cash,3,3,0,3,9,5,44
3919,Memory Mutasa,40,Female,Masvingo,High,Family,50,4,Cash,2,5,4,2,3,1,100
3920,Ashley Mutsvairo,74,Male,Mutare,Medium,Individual,48,2,Mobile Money,4,2,2,2,7,2,86
3921,Anesu Sibanda,49,Female,Norton,High,Individual,106,1,Bank Debit,9,0,3,2,5,4,91
3922,Simbarashe Mupamhanga,58,Male,Kadoma,Medium,Family,13,4,Bank Debit,7,3,1,3,6,1,100
3923,Anesu Mpofu,74,Male,Victoria Falls,Low,Family,34,5,Mobile Money,6,1,1,2,5,4,63
3924,Tinashe Chirinda,52,Male,Marondera,High,Family,45,5,Bank Debit,1,0,0,2,3,2,37
3925,Melody Ndlovu,25,Female,Bindura,High,Individual,96,2,Ecocash,3,4,3,3,8,5,81
3926,Farai Dube,72,Male,Bindura,Medium,Individual,99,1,Mobile Money,8,3,4,3,6,5,100
3927,Tafadzwa Mutasa,22,Female,Harare,High,Individual,107,1,Ecocash,5,1,1,2,9,1,82
3928,Rutendo Mhlanga,35,Male,Kariba,Medium,Family,21,2,Cash,8,3,0,2,1,1,100
3929,Tapiwa Ncube,64,Male,Kadoma,Medium,Family,62,3,Bank Debit,3,0,4,3,3,5,63
3930,Tonderai Dube,33,Female,Chegutu,Low,Family,12,5,Ecocash,5,5,2,3,6,1,100
3931,Rutendo Mupinga,68,Female,Victoria Falls,High,Individual,35,3,Bank Debit,0,5,1,2,2,5,53
3932,Tatenda Nkala,33,Male,Kariba,Low,Family,25,2,Mobile Money,5,3,1,1,8,5,64
3933,Kudzai Moyo,59,Male,Chitungwiza,Medium,Individual,60,1,Mobile Money,0,5,4,2,4,2,100
3934,Anesu Mupinga,61,Male,Norton,High,Family,70,0,Mobile Money,2,0,4,1,8,5,58
3935,Clive Matiza,26,Female,Kwekwe,High,Individual,27,1,Ecocash,0,5,2,1,9,2,87
3936,Kundai Chiweshe,66,Male,Victoria Falls,Medium,Family,101,5,Bank Debit,4,2,2,0,6,5,62
3937,Kundai Sibanda,35,Male,Harare,High,Family,112,0,Ecocash,3,2,3,2,8,1,99
3938,Nyasha Munyai,56,Male,Kariba,Medium,Family,10,0,Ecocash,4,2,4,3,4,4,90
3939,Tinashe Mashava,60,Female,Chegutu,High,Individual,98,0,Bank Debit,9,0,2,2,8,2,97
3940,Nyasha Mashiri,44,Male,Masvingo,Medium,Individual,56,5,Ecocash,4,0,2,2,4,4,56
3941,Rudo Nkala,21,Male,Harare,High,Individual,114,1,Ecocash,3,5,2,2,4,2,100
3942,Tanaka Mupoperi,48,Female,Hwange,Medium,Individual,117,0,Cash,6,3,3,1,7,3,100
3943,Takudzwa Chikowore,52,Female,Norton,High,Family,89,2,Ecocash,5,0,3,1,8,2,87
3944,Rumbidzai Chiweshe,20,Male,Bindura,Medium,Individual,115,4,Bank Debit,4,4,2,1,8,2,100
3945,Tinotenda Mapfumo,58,Female,Marondera,High,Family,34,0,Cash,9,3,2,1,3,5,94
3946,Tariro Mapfumo,50,Male,Norton,High,Family,57,4,Ecocash,6,4,2,2,3,2,100
3947,Tonderai Chiweshe,20,Male,Harare,High,Individual,63,4,Bank Debit,1,0,4,3,5,5,53
3948,Tonderai Mashiri,38,Female,Gweru,Medium,Family,37,4,Cash,4,5,1,3,3,5,73
3949,Memory Sibanda,18,Female,Norton,Low,Family,99,0,Ecocash,0,4,0,1,4,4,44
3950,Ashley Matiza,36,Male,Victoria Falls,Low,Individual,69,1,Cash,8,3,4,3,9,5,100
3951,Tinashe Chibanda,23,Male,Marondera,Low,Family,81,0,Mobile Money,5,1,4,1,6,3,96
3952,Rudo Mapfumo,48,Female,Bulawayo,High,Family,82,5,Mobile Money,2,0,4,0,8,5,58
3953,Memory Chikafu,31,Male,Bindura,High,Family,95,0,Bank Debit,9,2,1,1,1,3,95
3954,Farai Chirinda,57,Female,Hwange,High,Family,17,3,Ecocash,7,3,2,3,9,2,100
3955,Nyarai Chirume,63,Male,Mutare,Low,Family,75,5,Cash,6,2,3,0,8,4,90
3956,Takudzwa Mutasa,72,Male,Kwekwe,Low,Family,48,4,Ecocash,2,4,0,2,7,2,70
3957,Clive Ndlovu,29,Female,Norton,Low,Family,25,3,Bank Debit,0,4,3,2,9,1,98
3958,Tawanda Mapfumo,27,Female,Kariba,Low,Individual,100,5,Bank Debit,7,1,1,1,2,3,76
3959,Taurai Mutasa,41,Female,Norton,High,Family,58,2,Mobile Money,6,5,0,1,2,4,81
3960,Natsai Ndlovu,70,Male,Mutare,Low,Family,116,4,Bank Debit,1,2,2,0,7,2,71
3961,Kundai Ndlovu,50,Female,Marondera,Medium,Family,30,0,Bank Debit,4,4,3,0,6,3,100
3962,Tapiwa Mupfudze,60,Male,Victoria Falls,High,Individual,92,0,Bank Debit,3,2,3,3,8,4,75
3963,Blessing Sibanda,36,Male,Chegutu,High,Individual,118,1,Cash,4,4,2,2,7,1,100
3964,Memory Mashiri,37,Female,Gweru,Medium,Individual,119,4,Ecocash,8,4,4,2,7,2,100
3965,Farai Mupoperi,29,Female,Norton,Low,Family,82,1,Ecocash,2,5,1,2,7,3,79
3966,Tinashe Mupoperi,49,Male,Masvingo,Low,Family,105,4,Mobile Money,0,2,3,0,7,4,60
3967,Tinotenda Chikore,33,Female,Victoria Falls,Medium,Individual,106,0,Mobile Money,3,5,0,3,9,1,90
3968,Simba Chirume,31,Female,Masvingo,Medium,Individual,64,3,Ecocash,6,3,2,3,1,4,89
3969,Simba Mataruse,74,Female,Marondera,High,Family,57,0,Ecocash,4,2,0,1,6,2,66
3970,Tafadzwa Mhlanga,27,Female,Marondera,Medium,Family,50,0,Cash,7,0,1,3,9,5,53
3971,Brian Nkomo,48,Male,Kwekwe,Low,Individual,35,0,Cash,3,0,2,3,5,3,59
3972,Ashley Chikwanda,52,Male,Norton,Medium,Family,15,4,Ecocash,9,2,3,3,6,4,100
3973,Tendekai Mashiri,59,Male,Norton,Medium,Family,106,1,Cash,7,2,0,0,2,3,73
3974,Takudzwa Munetsi,33,Female,Kadoma,High,Individual,93,1,Ecocash,9,0,4,1,4,1,100
3975,Farai Masuku,62,Male,Masvingo,High,Individual,50,4,Bank Debit,4,3,0,3,1,3,67
3976,Faith Mupfudze,48,Female,Gweru,High,Individual,99,3,Bank Debit,8,4,2,0,8,3,100
3977,Tapiwa Mhlanga,22,Male,Kwekwe,Medium,Family,104,0,Mobile Money,3,5,4,0,8,2,100
3978,Tatenda Nkala,70,Male,Kariba,High,Family,114,0,Mobile Money,6,2,4,3,7,1,100
3979,Kudakwashe Mupfumi,55,Female,Gweru,Low,Individual,105,1,Bank Debit,7,5,3,3,7,4,100
3980,Tonderai Mutsvairo,32,Female,Hwange,High,Individual,66,3,Mobile Money,3,5,3,2,6,4,96
3981,Brian Masango,43,Male,Bindura,Low,Family,84,0,Mobile Money,9,2,0,0,3,5,67
3982,Tatenda Mutsvairo,36,Male,Mutare,High,Individual,15,0,Mobile Money,4,3,0,2,2,1,81
3983,Memory Mutsvangwa,31,Female,Chitungwiza,High,Family,111,2,Cash,4,1,3,3,2,1,97
3984,Elton Mupunga,51,Female,Hwange,High,Individual,59,3,Ecocash,7,3,4,2,7,2,100
3985,Nyarai Mataruse,37,Male,Mutare,Medium,Family,24,5,Ecocash,8,3,1,0,8,1,100
3986,Tinotenda Nkomo,60,Male,Kadoma,Low,Family,24,4,Ecocash,2,2,1,3,1,2,68
3987,Prince Mhlanga,66,Female,Chegutu,Low,Family,67,2,Cash,0,3,4,0,7,5,69
3988,Rumbidzai Chibanda,23,Male,Marondera,Medium,Family,92,4,Mobile Money,0,3,1,0,1,5,41
3989,Anesu Dube,48,Male,Bindura,Medium,Family,22,0,Mobile Money,0,1,2,0,1,4,45
3990,Tanaka Mutasa,28,Female,Victoria Falls,High,Family,74,4,Ecocash,0,5,0,3,6,4,51
3991,Tinashe Chikowore,74,Female,Kariba,High,Family,31,5,Mobile Money,1,2,2,2,2,1,79
3992,Tariro Munyoro,28,Female,Marondera,Low,Family,50,5,Ecocash,4,1,3,2,6,1,97
3993,Tapiwa Dube,40,Male,Masvingo,Medium,Individual,44,2,Ecocash,2,4,1,3,3,4,64
3994,Faith Mutsvangwa,61,Male,Bulawayo,Low,Individual,26,4,Mobile Money,4,3,3,3,6,4,87
3995,Nyasha Mashava,57,Male,Harare,Medium,Individual,108,3,Bank Debit,6,5,3,3,9,5,100
3996,Melody Mutasa,20,Female,Mutare,Low,Individual,94,2,Mobile Money,1,4,2,2,1,5,63
3997,Simba Mutizwa,64,Female,Mutare,Low,Family,29,2,Ecocash,7,5,1,0,9,1,100
3998,Natsai Masango,32,Male,Kwekwe,Low,Family,12,5,Bank Debit,1,1,0,1,6,2,44
3999,Simba Ncube,55,Female,Bindura,Low,Individual,42,4,Mobile Money,5,1,1,2,1,4,60
4000,Tatenda Mutsvangwa,27,Male,Marondera,High,Family,57,5,Bank Debit,9,0,2,0,9,3,89
4001,Kudzai Dube,57,Female,Kwekwe,High,Individual,25,2,Cash,1,5,2,3,9,5,68
4002,Nyarai Mashava,38,Male,Chegutu,Low,Individual,69,2,Mobile Money,2,3,2,0,8,5,59
4003,Kudakwashe Chikafu,69,Male,Bindura,High,Family,107,4,Cash,7,3,0,3,6,2,88
4004,Rutendo Mutizwa,58,Male,Gweru,High,Family,39,2,Bank Debit,1,3,2,3,9,4,62
4005,Tonderai Mpofu,26,Male,Kwekwe,Low,Family,11,5,Bank Debit,9,0,2,2,3,3,89
4006,Faith Mhlanga,63,Male,Gweru,Low,Individual,71,1,Mobile Money,2,3,0,2,5,4,47
4007,Shingirai Mupunga,35,Female,Chegutu,Medium,Family,68,5,Cash,2,4,1,2,1,5,58
4008,Rutendo Mupfudze,32,Female,Gweru,High,Family,102,0,Cash,7,5,1,0,1,3,100
4009,Ashley Dube,49,Male,Hwange,Low,Family,40,5,Ecocash,9,3,0,0,6,1,100
4010,Elton Chiweshe,52,Male,Kariba,Low,Family,36,4,Bank Debit,8,3,1,0,1,3,97
4011,Tapiwa Dube,34,Male,Marondera,High,Individual,46,2,Cash,8,5,0,3,9,4,91
4012,Melody Sibanda,18,Female,Victoria Falls,Medium,Family,21,3,Cash,3,0,3,0,2,1,85
4013,Melody Mupinga,51,Female,Mutare,Low,Family,62,0,Cash,9,2,4,1,4,2,100
4014,Taurai Dube,19,Male,Kwekwe,Low,Individual,95,5,Cash,2,4,1,2,3,1,88
4015,Anesu Mpofu,28,Female,Chitungwiza,Low,Family,64,5,Mobile Money,2,3,2,3,9,5,59
4016,Clive Chirume,65,Male,Kadoma,Medium,Family,84,3,Bank Debit,0,4,1,1,2,1,78
4017,Tapiwa Mupamhanga,32,Female,Harare,Medium,Individual,32,1,Cash,1,2,4,1,7,2,91
4018,Tadiwa Mashava,19,Male,Kariba,High,Family,36,0,Ecocash,1,2,3,0,8,5,57
4019,Nyasha Mashingaidze,43,Female,Kariba,Low,Individual,17,3,Mobile Money,9,3,4,3,3,2,100
4020,Clive Munetsi,53,Male,Chegutu,Medium,Family,27,1,Ecocash,8,1,1,3,2,5,65
4021,Taurai Mpofu,42,Male,Chitungwiza,Low,Individual,44,5,Bank Debit,6,0,0,3,7,2,62
4022,Blessing Mupfudze,29,Male,Marondera,High,Family,23,1,Mobile Money,3,3,2,0,5,1,96
4023,Clive Mataruse,39,Female,Norton,High,Individual,71,0,Cash,7,1,1,3,4,5,60
4024,Kundai Matiza,21,Male,Kwekwe,Low,Individual,75,5,Mobile Money,9,4,1,1,6,2,100
4025,Tadiwa Sibanda,28,Male,Chitungwiza,Low,Individual,65,2,Cash,5,5,3,0,1,2,100
4026,Tadiwa Munetsi,63,Male,Kariba,Medium,Family,66,3,Cash,3,3,2,3,6,2,88
4027,Prince Mashingaidze,52,Male,Bindura,High,Individual,35,5,Ecocash,4,3,0,2,4,1,81
4028,Tawanda Masuku,46,Female,Masvingo,High,Family,56,1,Mobile Money,8,4,0,3,9,3,92
4029,Tinashe Munyai,69,Female,Norton,High,Family,75,5,Bank Debit,9,4,3,1,4,3,100
4030,Shamiso Mutsvairo,21,Male,Harare,High,Individual,114,2,Cash,4,2,0,1,9,2,66
4031,Anesu Chigumba,32,Female,Bindura,Low,Individual,27,4,Bank Debit,9,0,3,0,1,4,93
4032,Shingirai Mhlanga,67,Female,Mutare,Medium,Individual,91,4,Mobile Money,8,1,0,1,9,1,87
4033,Brian Chiweshe,46,Female,Norton,Medium,Individual,17,1,Mobile Money,0,5,4,0,8,3,99
4034,Prince Mashiri,68,Female,Masvingo,Medium,Individual,92,4,Ecocash,0,5,3,2,4,5,73
4035,Faith Chiweshe,23,Female,Kariba,High,Individual,38,1,Bank Debit,7,2,1,2,5,5,67
4036,Tawanda Mataruse,70,Male,Norton,Medium,Family,108,5,Cash,9,3,0,3,6,5,74
4037,Melody Masuku,44,Male,Norton,Low,Individual,103,0,Mobile Money,6,3,1,2,3,2,93
4038,Tawanda Mutsvangwa,40,Female,Bindura,Medium,Family,87,1,Cash,3,2,1,3,6,4,55
4039,Rutendo Mupinga,24,Male,Gweru,Low,Individual,53,2,Bank Debit,2,4,1,2,3,3,72
4040,Elton Mapfumo,21,Female,Gweru,High,Family,36,1,Ecocash,7,1,0,1,1,1,84
4041,Ashley Chikwanda,65,Male,Kwekwe,High,Family,72,1,Bank Debit,8,0,1,0,5,3,74
4042,Blessing Mataruse,44,Female,Harare,High,Family,28,3,Mobile Money,5,2,1,0,6,2,81
4043,Shamiso Chikowore,46,Female,Norton,High,Family,54,2,Ecocash,3,5,0,1,1,2,84
4044,Rudo Mpofu,31,Female,Hwange,Medium,Individual,98,5,Mobile Money,2,5,4,0,7,1,100
4045,Tinotenda Munyai,32,Male,Norton,High,Family,96,2,Cash,4,4,0,1,6,2,80
4046,Nyarai Chirinda,58,Male,Hwange,Medium,Individual,114,3,Ecocash,8,3,2,0,6,2,100
4047,Nyarai Mashingaidze,65,Male,Marondera,High,Individual,71,3,Mobile Money,4,1,1,1,3,2,69
4048,Nyasha Mashiri,69,Female,Victoria Falls,High,Family,67,4,Ecocash,7,3,0,3,3,3,80
4049,Shingirai Ncube,62,Female,Masvingo,High,Family,94,3,Cash,5,0,1,3,9,1,75
4050,Farai Mupinga,29,Male,Chegutu,Medium,Individual,110,0,Cash,3,5,1,3,3,1,100
4051,Faith Sibanda,23,Male,Kariba,Medium,Individual,38,3,Cash,1,0,4,1,3,5,53
4052,Rumbidzai Chibanda,51,Male,Kadoma,Low,Family,53,1,Mobile Money,4,3,3,0,2,2,100
4053,Kundai Chiweshe,20,Female,Chitungwiza,High,Family,19,0,Mobile Money,3,3,4,0,3,2,100
4054,Tatenda Munyoro,47,Female,Kariba,High,Individual,96,4,Cash,9,2,2,1,1,5,89
4055,Rumbidzai Chikowore,62,Female,Gweru,Medium,Family,103,2,Ecocash,5,0,4,0,8,2,97
4056,Blessing Mupfudze,20,Female,Kwekwe,Medium,Family,96,3,Mobile Money,2,3,3,2,8,1,100
4057,Tanaka Mupinga,74,Male,Kwekwe,High,Individual,28,5,Bank Debit,4,3,2,1,9,4,77
4058,Tapiwa Chirinda,45,Male,Marondera,Medium,Family,109,1,Cash,6,5,0,1,3,5,73
4059,Tapiwa Mupunga,45,Female,Hwange,Low,Family,17,5,Bank Debit,0,4,2,1,4,1,88
4060,Tanaka Munetsi,38,Female,Bulawayo,High,Family,32,5,Ecocash,1,2,4,2,1,3,85
4061,Takudzwa Masuku,74,Male,Bulawayo,High,Individual,16,3,Mobile Money,1,0,3,2,8,4,51
4062,Kudakwashe Chirume,42,Female,Harare,High,Individual,68,1,Ecocash,4,3,1,1,5,4,67
4063,Elton Mhlanga,49,Male,Chitungwiza,Low,Family,103,1,Ecocash,2,3,4,0,4,5,79
4064,Tinotenda Masango,26,Male,Victoria Falls,High,Family,11,1,Bank Debit,0,2,3,0,9,2,76
4065,Tatenda Chikowore,37,Male,Masvingo,High,Family,103,1,Bank Debit,7,2,1,2,9,1,99
4066,Anesu Mataruse,37,Male,Hwange,High,Family,109,4,Mobile Money,5,4,1,2,5,3,87
4067,Tadiwa Mpofu,21,Female,Victoria Falls,Medium,Family,18,2,Ecocash,8,1,4,1,2,2,100
4068,Tinashe Mutambara,58,Female,Masvingo,Medium,Family,83,1,Ecocash,8,1,1,1,3,3,81
4069,Memory Mpofu,21,Female,Mutare,Low,Individual,28,4,Cash,4,3,3,1,4,3,95
4070,Kundai Mutambara,46,Male,Hwange,Medium,Family,13,1,Ecocash,5,3,3,0,2,2,100
4071,Rutendo Mutsvairo,18,Male,Harare,Low,Individual,65,4,Bank Debit,0,5,0,2,2,4,51
4072,Tendekai Mutasa,31,Male,Kadoma,Medium,Family,117,3,Ecocash,1,1,2,3,7,1,72
4073,Farai Chikafu,66,Female,Chegutu,Medium,Family,91,5,Cash,7,2,3,3,2,2,100
4074,Taurai Ncube,48,Female,Gweru,Medium,Individual,99,3,Ecocash,2,1,4,0,3,3,81
4075,Tawanda Sibanda,60,Female,Bulawayo,High,Family,48,5,Cash,5,2,4,0,3,1,100
4076,Tadiwa Chirume,57,Female,Kariba,Low,Family,117,3,Cash,8,3,4,1,9,1,100
4077,Elton Ndlovu,33,Female,Chitungwiza,Low,Family,112,3,Bank Debit,2,2,2,3,8,1,84
4078,Natsai Mupfumi,26,Female,Victoria Falls,High,Family,87,1,Cash,1,5,1,2,1,2,84
4079,Takudzwa Mutizwa,39,Female,Victoria Falls,Low,Individual,46,1,Bank Debit,6,1,2,1,8,1,97
4080,Tadiwa Sibanda,72,Male,Gweru,Medium,Family,111,3,Mobile Money,4,4,4,1,8,3,100
4081,Takudzwa Moyo,28,Female,Marondera,High,Family,90,3,Mobile Money,9,4,3,3,4,2,100
4082,Shamiso Masuku,43,Male,Kariba,Low,Individual,55,2,Mobile Money,2,3,0,0,3,3,55
4083,Tapiwa Mupamhanga,50,Female,Kwekwe,Medium,Individual,58,0,Ecocash,0,1,0,3,1,1,49
4084,Simbarashe Chirume,67,Male,Chitungwiza,Low,Individual,79,5,Mobile Money,5,5,0,1,1,3,86
4085,Tapiwa Mashava,35,Male,Bulawayo,High,Family,82,3,Mobile Money,1,4,2,3,7,3,77
4086,Fadzai Mutsvairo,63,Male,Marondera,Low,Family,96,0,Cash,5,0,4,2,1,2,99
4087,Memory Ncube,58,Female,Victoria Falls,Medium,Individual,75,3,Ecocash,1,2,1,0,8,5,37
4088,Farai Chikafu,46,Female,Victoria Falls,Medium,Family,64,3,Mobile Money,5,4,4,1,6,1,100
4089,Tendekai Chiweshe,37,Female,Hwange,Medium,Family,100,5,Bank Debit,2,1,4,3,9,5,65
4090,Tariro Chikafu,43,Male,Bulawayo,Medium,Family,13,2,Ecocash,0,4,0,0,5,4,44
4091,Kudzai Mupoperi,70,Female,Marondera,Medium,Individual,116,5,Ecocash,2,4,4,1,4,2,100
4092,Natsai Mutambara,27,Male,Chitungwiza,Medium,Family,62,0,Cash,1,1,3,0,7,5,50
4093,Kundai Mutasa,54,Male,Kariba,Medium,Individual,103,4,Bank Debit,6,1,0,2,4,4,53
4094,Simbarashe Mutambara,21,Male,Marondera,Medium,Family,56,3,Cash,1,5,4,3,4,4,96
4095,Natsai Mpofu,39,Male,Mutare,High,Individual,36,2,Cash,2,5,3,2,8,1,100
4096,Tonderai Chikowore,42,Male,Harare,High,Individual,36,5,Bank Debit,2,2,2,2,9,1,84
4097,Nyasha Nkomo,68,Female,Chitungwiza,Medium,Individual,69,3,Ecocash,1,2,4,1,2,4,75
4098,Rutendo Matiza,67,Female,Kariba,Low,Family,114,3,Mobile Money,8,5,2,1,1,5,100
4099,Tadiwa Mutambara,24,Male,Chitungwiza,Low,Family,110,2,Bank Debit,2,4,3,3,3,3,92
4100,Tendai Nkomo,67,Male,Marondera,Medium,Individual,71,5,Bank Debit,2,5,1,0,9,3,79
4101,Tatenda Mupunga,32,Female,Hwange,High,Family,55,1,Mobile Money,4,0,3,0,7,2,82
4102,Rumbidzai Matiza,40,Male,Chitungwiza,Low,Family,10,0,Cash,2,3,1,0,5,2,73
4103,Tonderai Munetsi,38,Male,Mutare,Low,Individual,96,3,Bank Debit,4,0,2,1,5,2,72
4104,Taurai Chikafu,22,Male,Chegutu,Medium,Individual,57,0,Mobile Money,5,1,1,2,8,4,58
4105,Tinotenda Mashava,40,Female,Kariba,Medium,Family,83,5,Mobile Money,9,2,1,1,5,1,100
4106,Tinotenda Nkala,25,Male,Hwange,Low,Family,116,1,Cash,3,1,3,3,6,4,68
4107,Blessing Masuku,47,Female,Norton,Medium,Family,33,5,Bank Debit,5,3,0,0,7,5,54
4108,Memory Nkomo,20,Female,Masvingo,High,Family,21,1,Mobile Money,6,4,1,2,3,1,100
4109,Farai Chikowore,71,Female,Kwekwe,Medium,Family,81,3,Cash,0,4,0,2,5,5,36
4110,Kudakwashe Nkala,26,Male,Marondera,Low,Individual,36,2,Ecocash,3,1,3,3,5,5,60
4111,Tariro Ndlovu,18,Male,Bulawayo,High,Family,16,4,Mobile Money,9,1,2,2,9,5,80
4112,Tonderai Mashiri,44,Male,Harare,Medium,Family,106,3,Ecocash,9,2,1,0,2,2,100
4113,Faith Nkala,53,Female,Kariba,High,Family,17,3,Ecocash,9,5,0,3,4,1,100
4114,Rumbidzai Nkala,45,Male,Bulawayo,High,Family,53,3,Cash,1,1,2,1,3,4,48
4115,Blessing Chikore,36,Male,Chegutu,Low,Individual,104,3,Mobile Money,3,1,0,0,1,1,64
4116,Taurai Munyai,24,Male,Harare,Low,Individual,18,3,Ecocash,4,4,2,0,4,4,84
4117,Ashley Mupfumi,54,Male,Bindura,Low,Family,35,0,Cash,2,2,4,0,2,4,80
4118,Rudo Mutizwa,54,Male,Bulawayo,Low,Family,56,2,Ecocash,9,2,3,1,1,5,99
4119,Simbarashe Chikowore,23,Female,Masvingo,Medium,Family,26,2,Mobile Money,4,0,0,3,2,4,36
4120,Tinotenda Mupamhanga,29,Female,Kadoma,Medium,Family,23,1,Cash,5,4,4,0,4,5,100
4121,Simbarashe Mpofu,22,Male,Bulawayo,Medium,Individual,43,0,Mobile Money,1,2,2,1,2,1,79
4122,Anesu Mupunga,57,Male,Gweru,Low,Family,82,4,Mobile Money,1,0,3,2,6,3,59
4123,Prince Matiza,41,Male,Kariba,High,Family,99,5,Ecocash,0,1,4,2,6,5,55
4124,Rudo Chikwanda,22,Male,Gweru,Low,Family,65,0,Cash,9,3,4,0,6,3,100
4125,Tendai Chikore,42,Male,Masvingo,High,Individual,13,4,Mobile Money,0,1,3,1,5,3,61
4126,Taurai Chikafu,27,Male,Mutare,Medium,Individual,16,4,Cash,5,1,1,3,1,1,84
4127,Rutendo Mupfumi,23,Male,Bulawayo,Low,Individual,76,2,Ecocash,5,4,4,0,9,3,100
4128,Tapiwa Ndlovu,64,Female,Marondera,Medium,Family,76,2,Bank Debit,2,4,3,3,3,3,92
4129,Tinashe Chikwanda,23,Female,Chegutu,Low,Individual,102,4,Mobile Money,5,2,1,3,6,2,81
4130,Kudzai Munyoro,71,Male,Victoria Falls,Medium,Individual,40,4,Bank Debit,5,1,1,2,3,1,82
4131,Tawanda Mashava,20,Male,Victoria Falls,High,Family,32,5,Cash,1,0,4,3,9,5,53
4132,Tatenda Mutizwa,64,Female,Victoria Falls,Low,Family,70,3,Mobile Money,0,5,2,3,2,1,95
4133,Ashley Mupamhanga,63,Female,Marondera,Low,Individual,13,3,Ecocash,4,4,3,1,5,4,94
4134,Rudo Mupfudze,64,Male,Bindura,Low,Family,20,0,Ecocash,6,5,4,3,7,5,100
4135,Nyarai Mupamhanga,39,Male,Victoria Falls,Low,Family,105,5,Mobile Money,3,4,0,2,1,4,61
4136,Rudo Mhlanga,41,Male,Chitungwiza,Medium,Family,13,2,Bank Debit,0,3,1,3,8,1,71
4137,Tendai Mashava,35,Male,Chegutu,Low,Family,103,3,Mobile Money,0,1,1,1,5,4,33
4138,Memory Chikafu,68,Male,Hwange,Medium,Individual,91,0,Cash,5,1,4,3,1,1,100
4139,Memory Chikwanda,58,Male,Kwekwe,High,Family,24,4,Mobile Money,5,4,2,0,6,5,81
4140,Precious Mapfumo,37,Male,Hwange,Low,Family,48,1,Ecocash,5,2,1,0,2,3,73
4141,Tapiwa Munyai,51,Female,Victoria Falls,High,Individual,54,3,Cash,0,4,4,1,9,4,84
4142,Nyarai Sibanda,36,Male,Norton,High,Family,65,2,Mobile Money,1,1,0,3,1,4,30
